Product name,Product description,Category,Subcategory,Color,Size,Material,Tags,TEXT_CONTENT,TOKENS,TOKENS_FILTERED,TOKENS_LEMMATIZED,TAGS_LIST,TAGS_LIST_FINAL
Filipina With Messy Bun Ceramic Mug,"Filipina souvenir coffee mug, flag design.",POD,Mug,White,STANDARD,Ceramic,"messy bun, Filipina mug","Filipina With Messy Bun Ceramic mug Filipina souvenir coffee mug, flag design. White STANDARD Ceramic","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', ',', 'flag', 'design', '.', 'White', 'STANDARD', 'Ceramic']","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', 'flag', 'design', 'White', 'STANDARD', 'Ceramic']","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', 'flag', 'design', 'White', 'STANDARD', 'Ceramic']","['messy bun', 'Filipina mug']",['messy bun']
Filipina With Messy Bun Ceramic Mug,"Filipina souvenir coffee mug, flag design.",POD,Mug,White,STANDARD,Ceramic,"messy bun, Filipina mug","Filipina With Messy roll Ceramic Mug Filipina souvenir coffee mug, flag design. White STANDARD Ceramic","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', ',', 'flag', 'design', '.', 'White', 'STANDARD', 'Ceramic']","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', 'flag', 'design', 'White', 'STANDARD', 'Ceramic']","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', 'flag', 'design', 'White', 'STANDARD', 'Ceramic']","['messy bun', 'Filipina mug']",['messy bun']
Filipina with Messy Bun Dark Color Softstyle T-Shirt,"Filipina apparel graphic tee, flag design.",POD,T-Shirt,Black,STANDARD,Cotton,"messy bun, Filipina shirt","Filipina with Messy Bun Dark Color Softstyle T-shirt Filipina apparel graphic tee, flag design. Black STANDARD Cotton","['Filipina', 'with', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', ',', 'flag', 'design', '.', 'Black', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'Black', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'Black', 'STANDARD', 'Cotton']","['messy bun', 'Filipina shirt']","['messy bun', 'Filipina shirt']"
Filipina With Messy Bun Ceramic Mug,"Filipina souvenir coffee mug, flag design.",POD,Mug,White,STANDARD,Ceramic,"messy bun, Filipina mug","Filipina With Messy Bun Ceramic Mug Filipina souvenir coffee mug, masthead design. White STANDARD Ceramic","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', ',', 'flag', 'design', '.', 'White', 'STANDARD', 'Ceramic']","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', 'flag', 'design', 'White', 'STANDARD', 'Ceramic']","['Filipina', 'With', 'Messy', 'Bun', 'Ceramic', 'Mug', 'Filipina', 'souvenir', 'coffee', 'mug', 'flag', 'design', 'White', 'STANDARD', 'Ceramic']","['messy bun', 'Filipina mug']",['messy bun']
Filipina with Messy Bun Light Colored Softstyle T-Shirt,"Filipina apparel graphic tee, flag design.",POD,T-Shirt,White,STANDARD,Cotton,"messy bun, Filipina shirt","Filipina with Messy Bun Light Colored Softstyle T-Shirt Filipina apparel graphic tee, flag design. White STANDARD Cotton","['Filipina', 'with', 'Messy', 'Bun', 'Light', 'Colored', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', ',', 'flag', 'design', '.', 'White', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Light', 'Colored', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'White', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Light', 'Colored', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'White', 'STANDARD', 'Cotton']","['messy bun', 'Filipina shirt']","['messy bun', 'Filipina shirt']"
Filipina with Messy Bun Dark Color Softstyle T-Shirt,"Filipina apparel graphic tee, flag design.",POD,T-Shirt,Black,STANDARD,Cotton,"messy bun, Filipina shirt","Filipina with Messy Bun Dark Color Softstyle T-Shirt Filipina apparel graphic tee, flag design. Black STANDARD Cotton","['Filipina', 'with', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', ',', 'flag', 'design', '.', 'Black', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'Black', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'Black', 'STANDARD', 'Cotton']","['messy bun', 'Filipina shirt']","['messy bun', 'Filipina shirt']"
Filipina with Messy Bun Dark Color Softstyle T-Shirt,"Filipina apparel graphic tee, flag design.",POD,T-Shirt,Black,STANDARD,Cotton,"messy bun, Filipina shirt","Filipina with Messy Bun Dark Color Softstyle T-Shirt Filipina apparel graphic tee, flag design. Black STANDARD cotton","['Filipina', 'with', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', ',', 'flag', 'design', '.', 'Black', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'Black', 'STANDARD', 'Cotton']","['Filipina', 'Messy', 'Bun', 'Dark', 'Color', 'Softstyle', 'T-Shirt', 'Filipina', 'apparel', 'graphic', 'tee', 'flag', 'design', 'Black', 'STANDARD', 'Cotton']","['messy bun', 'Filipina shirt']","['messy bun', 'Filipina shirt']"
Minimalist Filipino Unity Veil,"A simple, elegant veil used in the Filipino wedding cord and veil ceremony.",Wedding Ceremony,Unity Veil,White,UNSPECIFIED,Fabric,"veil, minimalist, Filipino, wedding","Minimalist Filipino Unity Veil A simple, elegant veil used in the Filipino wedding cord and veil ceremony. White UNSPECIFIED textile","['Minimalist', 'Filipino', 'Unity', 'Veil', 'A', 'simple', ',', 'elegant', 'veil', 'used', 'in', 'the', 'Filipino', 'wedding', 'cord', 'and', 'veil', 'ceremony', '.', 'White', 'UNSPECIFIED', 'Fabric']","['Minimalist', 'Filipino', 'Unity', 'Veil', 'simple', 'elegant', 'veil', 'used', 'Filipino', 'wedding', 'cord', 'veil', 'ceremony', 'White', 'UNSPECIFIED', 'Fabric']","['Minimalist', 'Filipino', 'Unity', 'Veil', 'simple', 'elegant', 'veil', 'used', 'Filipino', 'wedding', 'cord', 'veil', 'ceremony', 'White', 'UNSPECIFIED', 'Fabric']","['veil', 'minimalist', 'Filipino', 'wedding']","['veil', 'minimalist', 'Filipino', 'wedding']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings,Minimalist handmade mother of pearl flower stud earrings.,Accessories,Earrings,White,STANDARD,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl",Handmade Mother of Pearl Flower Studs: Minimalist Earrings Minimalist hand-crafted mother of pearl flower stud earrings. White STANDARD Mother Of Pearl,"['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', '.', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
Minimalist Filipino Unity Veil,"A simple, elegant veil used in the Filipino wedding cord and veil ceremony.",Wedding Ceremony,Unity Veil,White,UNSPECIFIED,Fabric,"veil, minimalist, Filipino, wedding","Minimalist Filipino Unity Veil A simple, elegant veil used in the Filipino wedding cord and veil ceremony. White UNSPECIFIED framework","['Minimalist', 'Filipino', 'Unity', 'Veil', 'A', 'simple', ',', 'elegant', 'veil', 'used', 'in', 'the', 'Filipino', 'wedding', 'cord', 'and', 'veil', 'ceremony', '.', 'White', 'UNSPECIFIED', 'Fabric']","['Minimalist', 'Filipino', 'Unity', 'Veil', 'simple', 'elegant', 'veil', 'used', 'Filipino', 'wedding', 'cord', 'veil', 'ceremony', 'White', 'UNSPECIFIED', 'Fabric']","['Minimalist', 'Filipino', 'Unity', 'Veil', 'simple', 'elegant', 'veil', 'used', 'Filipino', 'wedding', 'cord', 'veil', 'ceremony', 'White', 'UNSPECIFIED', 'Fabric']","['veil', 'minimalist', 'Filipino', 'wedding']","['veil', 'minimalist', 'Filipino', 'wedding']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings,Minimalist handmade mother of pearl flower stud earrings.,Accessories,Earrings,White,STANDARD,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl",Handmade Mother of Pearl Flower Studs: minimalist Earrings Minimalist handmade mother of pearl flower stud earrings. White STANDARD Mother Of Pearl,"['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', '.', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm),"Minimalist handmade mother of pearl flower stud earrings, 3cm size.",Accessories,Earrings,White,3CM,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl","Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm) Minimalist handmade mother of pearl heyday stud earrings, 3cm size. White 3CM Mother Of Pearl","['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', '(', '3cm', ')', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', ',', '3cm', 'size', '.', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
Minimalist Filipino Unity Veil,"A simple, elegant veil used in the Filipino wedding cord and veil ceremony.",Wedding Ceremony,Unity Veil,White,UNSPECIFIED,Fabric,"veil, minimalist, Filipino, wedding","Minimalist Philippine Unity Veil A simple, elegant veil used in the Filipino wedding cord and veil ceremony. White UNSPECIFIED Fabric","['Minimalist', 'Filipino', 'Unity', 'Veil', 'A', 'simple', ',', 'elegant', 'veil', 'used', 'in', 'the', 'Filipino', 'wedding', 'cord', 'and', 'veil', 'ceremony', '.', 'White', 'UNSPECIFIED', 'Fabric']","['Minimalist', 'Filipino', 'Unity', 'Veil', 'simple', 'elegant', 'veil', 'used', 'Filipino', 'wedding', 'cord', 'veil', 'ceremony', 'White', 'UNSPECIFIED', 'Fabric']","['Minimalist', 'Filipino', 'Unity', 'Veil', 'simple', 'elegant', 'veil', 'used', 'Filipino', 'wedding', 'cord', 'veil', 'ceremony', 'White', 'UNSPECIFIED', 'Fabric']","['veil', 'minimalist', 'Filipino', 'wedding']","['veil', 'minimalist', 'Filipino', 'wedding']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings,Minimalist handmade mother of pearl flower stud earrings.,Accessories,Earrings,White,STANDARD,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl",Handmade Mother of Pearl Flower Studs: minimalist Earrings Minimalist handmade mother of pearl flower stud earrings. White STANDARD Mother Of Pearl,"['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', '.', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', 'White', 'STANDARD', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm),"Minimalist handmade mother of pearl flower stud earrings, 3cm size.",Accessories,Earrings,White,3CM,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl","Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm) Minimalist handmade mother of pearl flower stud earrings, 3cm size. White 3CM Mother Of Pearl","['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', '(', '3cm', ')', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', ',', '3cm', 'size', '.', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
Indigenous Brass Adjustable Ring with Mother of Pearl,"A brass ring with mother-of-pearl accent, adjustable for comfort.",Jewelry,Ring,White,UNSPECIFIED,"Brass, Mother Of Pearl","ring, mother of pearl, indigenous, brass, Filipino","Indigenous Brass Adjustable Ring with Mother of Pearl A brass ring with mother-of-pearl accent, adjustable for comfort. White UNSPECIFIED Brass, Mother Of Pearl","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'with', 'Mother', 'of', 'Pearl', 'A', 'brass', 'ring', 'with', 'mother-of-pearl', 'accent', ',', 'adjustable', 'for', 'comfort', '.', 'White', 'UNSPECIFIED', 'Brass', ',', 'Mother', 'Of', 'Pearl']","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'Mother', 'Pearl', 'brass', 'ring', 'mother-of-pearl', 'accent', 'adjustable', 'comfort', 'White', 'UNSPECIFIED', 'Brass', 'Mother', 'Of', 'Pearl']","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'Mother', 'Pearl', 'brass', 'ring', 'mother-of-pearl', 'accent', 'adjustable', 'comfort', 'White', 'UNSPECIFIED', 'Brass', 'Mother', 'Of', 'Pearl']","['ring', 'mother of pearl', 'indigenous', 'brass', 'Filipino']","['ring', 'mother of pearl', 'indigenous', 'brass', 'Filipino']"
Indigenous Brass Adjustable Ring with Mother of Pearl,"A brass ring with mother-of-pearl accent, adjustable for comfort.",Jewelry,Ring,White,UNSPECIFIED,"Brass, Mother Of Pearl","ring, mother of pearl, indigenous, brass, Filipino","Indigenous Brass Adjustable Ring with Mother of Pearl A brass ring with mother-of-pearl accent, adjustable for comfort. White unspecified Brass, Mother Of Pearl","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'with', 'Mother', 'of', 'Pearl', 'A', 'brass', 'ring', 'with', 'mother-of-pearl', 'accent', ',', 'adjustable', 'for', 'comfort', '.', 'White', 'UNSPECIFIED', 'Brass', ',', 'Mother', 'Of', 'Pearl']","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'Mother', 'Pearl', 'brass', 'ring', 'mother-of-pearl', 'accent', 'adjustable', 'comfort', 'White', 'UNSPECIFIED', 'Brass', 'Mother', 'Of', 'Pearl']","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'Mother', 'Pearl', 'brass', 'ring', 'mother-of-pearl', 'accent', 'adjustable', 'comfort', 'White', 'UNSPECIFIED', 'Brass', 'Mother', 'Of', 'Pearl']","['ring', 'mother of pearl', 'indigenous', 'brass', 'Filipino']","['ring', 'mother of pearl', 'indigenous', 'brass', 'Filipino']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm),"Minimalist handmade mother of pearl flower stud earrings, 3cm size.",Accessories,Earrings,White,3CM,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl","Handmade sire of Pearl Flower Studs: Minimalist Earrings (3cm) Minimalist handmade mother of pearl flower stud earrings, 3cm size. White 3CM Mother Of Pearl","['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', '(', '3cm', ')', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', ',', '3cm', 'size', '.', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
Indigenous Brass Adjustable Ring with Mother of Pearl,"A brass ring with mother-of-pearl accent, adjustable for comfort.",Jewelry,Ring,White,UNSPECIFIED,"Brass, Mother Of Pearl","ring, mother of pearl, indigenous, brass, Filipino","Indigenous Brass Adjustable Ring with get of Pearl A brass ring with mother-of-pearl accent, adjustable for comfort. White UNSPECIFIED Brass, Mother Of Pearl","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'with', 'Mother', 'of', 'Pearl', 'A', 'brass', 'ring', 'with', 'mother-of-pearl', 'accent', ',', 'adjustable', 'for', 'comfort', '.', 'White', 'UNSPECIFIED', 'Brass', ',', 'Mother', 'Of', 'Pearl']","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'Mother', 'Pearl', 'brass', 'ring', 'mother-of-pearl', 'accent', 'adjustable', 'comfort', 'White', 'UNSPECIFIED', 'Brass', 'Mother', 'Of', 'Pearl']","['Indigenous', 'Brass', 'Adjustable', 'Ring', 'Mother', 'Pearl', 'brass', 'ring', 'mother-of-pearl', 'accent', 'adjustable', 'comfort', 'White', 'UNSPECIFIED', 'Brass', 'Mother', 'Of', 'Pearl']","['ring', 'mother of pearl', 'indigenous', 'brass', 'Filipino']","['ring', 'mother of pearl', 'indigenous', 'brass', 'Filipino']"
Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm),"Minimalist handmade mother of pearl flower stud earrings, 3cm size.",Accessories,Earrings,White,3CM,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl","Handmade Mother of drop Flower Studs: Minimalist Earrings (3cm) Minimalist handmade mother of pearl flower stud earrings, 3cm size. White 3CM Mother Of Pearl","['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', '(', '3cm', ')', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', ',', '3cm', 'size', '.', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']"
